Direction,Score,MaxTile,MoveTime(ms),EmptyTiles,Timestamp,SourceFile
Left,132,16,94,8,2025-05-21T10:18:24.141Z,full_game_data (18).csv
Up,184,32,174,10,2025-05-21T10:18:24.315Z,full_game_data (18).csv
Up,192,32,254,10,2025-05-21T10:18:24.569Z,full_game_data (18).csv
Up,192,32,560,9,2025-05-21T10:18:25.129Z,full_game_data (18).csv
Up,192,32,90,8,2025-05-21T10:18:25.219Z,full_game_data (18).csv
Left,196,32,10,8,2025-05-21T10:18:25.229Z,full_game_data (18).csv
Up,200,32,58,8,2025-05-21T10:18:25.287Z,full_game_data (18).csv
Left,200,32,144,7,2025-05-21T10:18:25.431Z,full_game_data (18).csv
Up,200,32,159,6,2025-05-21T10:18:25.590Z,full_game_data (18).csv
Left,208,32,142,7,2025-05-21T10:18:25.732Z,full_game_data (18).csv
Up,220,32,251,8,2025-05-21T10:18:25.983Z,full_game_data (18).csv
Left,228,32,92,8,2025-05-21T10:18:26.075Z,full_game_data (18).csv
Up,244,32,215,8,2025-05-21T10:18:26.291Z,full_game_data (18).csv
Left,244,32,92,7,2025-05-21T10:18:26.382Z,full_game_data (18).csv
Up,244,32,189,6,2025-05-21T10:18:26.571Z,full_game_data (18).csv
Left,248,32,163,6,2025-05-21T10:18:26.734Z,full_game_data (18).csv
Up,248,32,375,5,2025-05-21T10:18:27.109Z,full_game_data (18).csv
Left,252,32,91,5,2025-05-21T10:18:27.200Z,full_game_data (18).csv
Up,264,32,50,6,2025-05-21T10:18:27.250Z,full_game_data (18).csv
Left,264,32,146,5,2025-05-21T10:18:27.396Z,full_game_data (18).csv
Up,276,32,166,6,2025-05-21T10:18:27.562Z,full_game_data (18).csv
Left,276,32,99,5,2025-05-21T10:18:27.661Z,full_game_data (18).csv
Up,276,32,340,4,2025-05-21T10:18:28.001Z,full_game_data (18).csv
Left,284,32,2,5,2025-05-21T10:18:28.003Z,full_game_data (18).csv
Up,284,32,169,4,2025-05-21T10:18:28.172Z,full_game_data (18).csv
Left,288,32,136,4,2025-05-21T10:18:28.308Z,full_game_data (18).csv
Up,288,32,189,3,2025-05-21T10:18:28.498Z,full_game_data (18).csv
Left,292,32,145,3,2025-05-21T10:18:28.642Z,full_game_data (18).csv
Up,300,32,251,3,2025-05-21T10:18:28.893Z,full_game_data (18).csv
Up,320,32,270,4,2025-05-21T10:18:29.163Z,full_game_data (18).csv
Up,360,32,646,5,2025-05-21T10:18:29.809Z,full_game_data (18).csv
Left,364,32,9,5,2025-05-21T10:18:29.818Z,full_game_data (18).csv
Up,452,64,61,7,2025-05-21T10:18:29.879Z,full_game_data (18).csv
Left,456,64,201,7,2025-05-21T10:18:30.080Z,full_game_data (18).csv
Up,456,64,195,6,2025-05-21T10:18:30.275Z,full_game_data (18).csv
Left,460,64,183,6,2025-05-21T10:18:30.458Z,full_game_data (18).csv
Up,460,64,232,5,2025-05-21T10:18:30.690Z,full_game_data (18).csv
Left,464,64,122,5,2025-05-21T10:18:30.812Z,full_game_data (18).csv
Up,472,64,204,5,2025-05-21T10:18:31.016Z,full_game_data (18).csv
Left,472,64,195,4,2025-05-21T10:18:31.211Z,full_game_data (18).csv
Up,472,64,115,3,2025-05-21T10:18:31.326Z,full_game_data (18).csv
Left,480,64,113,4,2025-05-21T10:18:31.439Z,full_game_data (18).csv
Up,484,64,214,4,2025-05-21T10:18:31.653Z,full_game_data (18).csv
Left,492,64,407,4,2025-05-21T10:18:32.061Z,full_game_data (18).csv
Up,508,64,13,4,2025-05-21T10:18:32.073Z,full_game_data (18).csv
Left,544,64,68,5,2025-05-21T10:18:32.141Z,full_game_data (18).csv
Up,552,64,184,5,2025-05-21T10:18:32.325Z,full_game_data (18).csv
Left,572,64,229,6,2025-05-21T10:18:32.555Z,full_game_data (18).csv
Up,612,64,140,7,2025-05-21T10:18:32.694Z,full_game_data (18).csv
Left,612,64,143,6,2025-05-21T10:18:32.837Z,full_game_data (18).csv
Up,616,64,190,6,2025-05-21T10:18:33.028Z,full_game_data (18).csv
Left,620,64,176,6,2025-05-21T10:18:33.203Z,full_game_data (18).csv
Up,632,64,195,7,2025-05-21T10:18:33.398Z,full_game_data (18).csv
Up,632,64,323,6,2025-05-21T10:18:33.721Z,full_game_data (18).csv
Up,636,64,454,6,2025-05-21T10:18:34.175Z,full_game_data (18).csv
Up,636,64,133,5,2025-05-21T10:18:34.308Z,full_game_data (18).csv
Up,636,64,333,4,2025-05-21T10:18:34.641Z,full_game_data (18).csv
Up,640,64,269,4,2025-05-21T10:18:34.910Z,full_game_data (18).csv
Left,644,64,119,4,2025-05-21T10:18:35.029Z,full_game_data (18).csv
Up,652,64,169,4,2025-05-21T10:18:35.198Z,full_game_data (18).csv
Left,668,64,135,4,2025-05-21T10:18:35.333Z,full_game_data (18).csv
Up,668,64,223,3,2025-05-21T10:18:35.556Z,full_game_data (18).csv
Left,672,64,98,3,2025-05-21T10:18:35.654Z,full_game_data (18).csv
Up,676,64,263,3,2025-05-21T10:18:35.917Z,full_game_data (18).csv
Left,684,64,185,3,2025-05-21T10:18:36.102Z,full_game_data (18).csv
Up,700,64,122,3,2025-05-21T10:18:36.224Z,full_game_data (18).csv
Up,704,64,278,3,2025-05-21T10:18:36.502Z,full_game_data (18).csv
Left,708,64,161,3,2025-05-21T10:18:36.663Z,full_game_data (18).csv
Up,716,64,139,3,2025-05-21T10:18:36.802Z,full_game_data (18).csv
Left,736,64,190,4,2025-05-21T10:18:36.992Z,full_game_data (18).csv
Up,748,64,170,5,2025-05-21T10:18:37.162Z,full_game_data (18).csv
Up,748,64,270,4,2025-05-21T10:18:37.432Z,full_game_data (18).csv
Left,752,64,234,4,2025-05-21T10:18:37.666Z,full_game_data (18).csv
Up,760,64,242,4,2025-05-21T10:18:37.908Z,full_game_data (18).csv
Left,760,64,403,3,2025-05-21T10:18:38.311Z,full_game_data (18).csv
Up,760,64,6,2,2025-05-21T10:18:38.317Z,full_game_data (18).csv
Up,764,64,39,2,2025-05-21T10:18:38.356Z,full_game_data (18).csv
Left,772,64,11,2,2025-05-21T10:18:38.367Z,full_game_data (18).csv
Up,776,64,236,2,2025-05-21T10:18:38.603Z,full_game_data (18).csv
Up,780,64,303,2,2025-05-21T10:18:38.906Z,full_game_data (18).csv
Up,784,64,392,2,2025-05-21T10:18:39.298Z,full_game_data (18).csv
Up,784,64,267,1,2025-05-21T10:18:39.565Z,full_game_data (18).csv
Up,0,2,710,14,2025-05-21T10:18:00.621Z,full_game_data (17).csv
Left,4,4,79,14,2025-05-21T10:18:00.701Z,full_game_data (17).csv
Left,4,4,59,13,2025-05-21T10:18:00.759Z,full_game_data (17).csv
Up,4,4,89,12,2025-05-21T10:18:00.848Z,full_game_data (17).csv
Up,8,4,199,12,2025-05-21T10:18:01.048Z,full_game_data (17).csv
Up,20,8,486,13,2025-05-21T10:18:01.533Z,full_game_data (17).csv
Up,20,8,186,12,2025-05-21T10:18:01.719Z,full_game_data (17).csv
Left,20,8,9,11,2025-05-21T10:18:01.728Z,full_game_data (17).csv
Up,24,8,114,11,2025-05-21T10:18:01.842Z,full_game_data (17).csv
Left,24,8,59,10,2025-05-21T10:18:01.901Z,full_game_data (17).csv
Up,36,8,163,11,2025-05-21T10:18:02.064Z,full_game_data (17).csv
Left,36,8,51,10,2025-05-21T10:18:02.115Z,full_game_data (17).csv
Up,56,16,321,11,2025-05-21T10:18:02.436Z,full_game_data (17).csv
Left,56,16,1,10,2025-05-21T10:18:02.437Z,full_game_data (17).csv
Up,60,16,414,10,2025-05-21T10:18:02.851Z,full_game_data (17).csv
Up,68,16,237,10,2025-05-21T10:18:03.088Z,full_game_data (17).csv
Left,72,16,6,10,2025-05-21T10:18:03.094Z,full_game_data (17).csv
Up,76,16,163,10,2025-05-21T10:18:03.258Z,full_game_data (17).csv
Left,84,16,12,10,2025-05-21T10:18:03.269Z,full_game_data (17).csv
Up,88,16,291,10,2025-05-21T10:18:03.560Z,full_game_data (17).csv
Left,88,16,5,9,2025-05-21T10:18:03.565Z,full_game_data (17).csv
Up,88,16,289,8,2025-05-21T10:18:03.854Z,full_game_data (17).csv
Up,92,16,283,8,2025-05-21T10:18:04.137Z,full_game_data (17).csv
Left,92,16,40,7,2025-05-21T10:18:04.177Z,full_game_data (17).csv
Up,100,16,253,7,2025-05-21T10:18:04.430Z,full_game_data (17).csv
Left,104,16,2,7,2025-05-21T10:18:04.432Z,full_game_data (17).csv
Left,120,16,419,7,2025-05-21T10:18:04.851Z,full_game_data (17).csv
Up,152,32,9,7,2025-05-21T10:18:04.860Z,full_game_data (17).csv
Up,152,32,40,6,2025-05-21T10:18:04.900Z,full_game_data (17).csv
Up,156,32,302,6,2025-05-21T10:18:05.202Z,full_game_data (17).csv
Left,160,32,39,6,2025-05-21T10:18:05.241Z,full_game_data (17).csv
Up,172,32,270,7,2025-05-21T10:18:05.511Z,full_game_data (17).csv
Left,180,32,3,7,2025-05-21T10:18:05.514Z,full_game_data (17).csv
Left,200,32,236,8,2025-05-21T10:18:05.750Z,full_game_data (17).csv
Up,200,32,10,7,2025-05-21T10:18:05.760Z,full_game_data (17).csv
Up,216,32,237,9,2025-05-21T10:18:05.997Z,full_game_data (17).csv
Up,216,32,268,8,2025-05-21T10:18:06.265Z,full_game_data (17).csv
Left,220,32,14,8,2025-05-21T10:18:06.279Z,full_game_data (17).csv
Left,220,32,252,7,2025-05-21T10:18:06.531Z,full_game_data (17).csv
Up,220,32,341,6,2025-05-21T10:18:06.872Z,full_game_data (17).csv
Up,228,32,38,6,2025-05-21T10:18:06.910Z,full_game_data (17).csv
Left,232,32,12,6,2025-05-21T10:18:06.922Z,full_game_data (17).csv
Up,252,32,185,7,2025-05-21T10:18:07.107Z,full_game_data (17).csv
Left,260,32,272,7,2025-05-21T10:18:07.379Z,full_game_data (17).csv
Up,260,32,6,6,2025-05-21T10:18:07.385Z,full_game_data (17).csv
Left,264,32,2,6,2025-05-21T10:18:07.387Z,full_game_data (17).csv
Up,264,32,188,5,2025-05-21T10:18:07.575Z,full_game_data (17).csv
Left,268,32,7,5,2025-05-21T10:18:07.582Z,full_game_data (17).csv
Up,276,32,284,5,2025-05-21T10:18:07.866Z,full_game_data (17).csv
Left,284,32,5,6,2025-05-21T10:18:07.871Z,full_game_data (17).csv
Up,284,32,259,5,2025-05-21T10:18:08.130Z,full_game_data (17).csv
Left,288,32,20,5,2025-05-21T10:18:08.150Z,full_game_data (17).csv
Up,288,32,276,4,2025-05-21T10:18:08.426Z,full_game_data (17).csv
Left,288,32,7,3,2025-05-21T10:18:08.433Z,full_game_data (17).csv
Up,292,32,394,3,2025-05-21T10:18:08.827Z,full_game_data (17).csv
Left,304,32,33,4,2025-05-21T10:18:08.860Z,full_game_data (17).csv
Up,328,32,123,5,2025-05-21T10:18:08.983Z,full_game_data (17).csv
Left,376,32,8,6,2025-05-21T10:18:08.991Z,full_game_data (17).csv
Left,412,32,307,7,2025-05-21T10:18:09.298Z,full_game_data (17).csv
Up,476,64,11,7,2025-05-21T10:18:09.309Z,full_game_data (17).csv
Left,476,64,276,6,2025-05-21T10:18:09.585Z,full_game_data (17).csv
Up,484,64,22,7,2025-05-21T10:18:09.607Z,full_game_data (17).csv
Up,492,64,298,7,2025-05-21T10:18:09.905Z,full_game_data (17).csv
Left,492,64,3,6,2025-05-21T10:18:09.908Z,full_game_data (17).csv
Left,504,64,290,7,2025-05-21T10:18:10.198Z,full_game_data (17).csv
Up,504,64,31,6,2025-05-21T10:18:10.229Z,full_game_data (17).csv
Up,508,64,312,6,2025-05-21T10:18:10.541Z,full_game_data (17).csv
Left,508,64,7,5,2025-05-21T10:18:10.548Z,full_game_data (17).csv
Up,512,64,265,5,2025-05-21T10:18:10.813Z,full_game_data (17).csv
Left,516,64,22,5,2025-05-21T10:18:10.835Z,full_game_data (17).csv
Up,516,64,294,4,2025-05-21T10:18:11.129Z,full_game_data (17).csv
Left,520,64,13,4,2025-05-21T10:18:11.142Z,full_game_data (17).csv
Left,528,64,274,4,2025-05-21T10:18:11.416Z,full_game_data (17).csv
Up,548,64,7,5,2025-05-21T10:18:11.423Z,full_game_data (17).csv
Left,548,64,339,4,2025-05-21T10:18:11.762Z,full_game_data (17).csv
Up,548,64,32,3,2025-05-21T10:18:11.794Z,full_game_data (17).csv
Left,552,64,385,3,2025-05-21T10:18:12.179Z,full_game_data (17).csv
Up,564,64,4,4,2025-05-21T10:18:12.183Z,full_game_data (17).csv
Up,588,64,79,5,2025-05-21T10:18:12.262Z,full_game_data (17).csv
Left,604,64,22,5,2025-05-21T10:18:12.284Z,full_game_data (17).csv
Up,608,64,533,5,2025-05-21T10:18:12.817Z,full_game_data (17).csv
Left,608,64,3,4,2025-05-21T10:18:12.820Z,full_game_data (17).csv
Up,612,64,10,4,2025-05-21T10:18:12.830Z,full_game_data (17).csv
Left,612,64,4,3,2025-05-21T10:18:12.834Z,full_game_data (17).csv
Up,616,64,302,3,2025-05-21T10:18:13.136Z,full_game_data (17).csv
Left,624,64,23,3,2025-05-21T10:18:13.159Z,full_game_data (17).csv
Up,624,64,251,2,2025-05-21T10:18:13.410Z,full_game_data (17).csv
Left,628,64,551,2,2025-05-21T10:18:13.961Z,full_game_data (17).csv
Up,640,64,11,3,2025-05-21T10:18:13.972Z,full_game_data (17).csv
Left,644,64,23,3,2025-05-21T10:18:13.995Z,full_game_data (17).csv
Up,652,64,12,3,2025-05-21T10:18:14.007Z,full_game_data (17).csv
Left,660,64,224,3,2025-05-21T10:18:14.231Z,full_game_data (17).csv
Up,660,64,15,2,2025-05-21T10:18:14.246Z,full_game_data (17).csv
Left,664,64,244,2,2025-05-21T10:18:14.491Z,full_game_data (17).csv
Up,664,64,8,1,2025-05-21T10:18:14.498Z,full_game_data (17).csv
Left,668,64,286,1,2025-05-21T10:18:14.784Z,full_game_data (17).csv
Up,672,64,14,1,2025-05-21T10:18:14.798Z,full_game_data (17).csv
Up,0,2,752,14,2025-05-21T10:17:43.245Z,full_game_data (16).csv
Up,0,2,619,13,2025-05-21T10:17:43.863Z,full_game_data (16).csv
Up,0,2,246,12,2025-05-21T10:17:44.109Z,full_game_data (16).csv
Up,0,2,333,11,2025-05-21T10:17:44.442Z,full_game_data (16).csv
Right,4,4,493,11,2025-05-21T10:17:44.935Z,full_game_data (16).csv
Up,8,4,153,11,2025-05-21T10:17:45.088Z,full_game_data (16).csv
Right,8,4,168,10,2025-05-21T10:17:45.256Z,full_game_data (16).csv
Up,20,8,265,11,2025-05-21T10:17:45.521Z,full_game_data (16).csv
Right,20,8,34,10,2025-05-21T10:17:45.555Z,full_game_data (16).csv
Up,20,8,295,9,2025-05-21T10:17:45.850Z,full_game_data (16).csv
Left,24,8,161,9,2025-05-21T10:17:46.011Z,full_game_data (16).csv
Down,36,8,737,10,2025-05-21T10:17:46.748Z,full_game_data (16).csv
Left,40,8,70,10,2025-05-21T10:17:46.818Z,full_game_data (16).csv
Right,40,8,153,9,2025-05-21T10:17:46.971Z,full_game_data (16).csv
Down,40,8,13,8,2025-05-21T10:17:46.984Z,full_game_data (16).csv
Up,44,8,8,8,2025-05-21T10:17:46.992Z,full_game_data (16).csv
Down,48,8,70,8,2025-05-21T10:17:47.062Z,full_game_data (16).csv
Left,48,8,18,7,2025-05-21T10:17:47.080Z,full_game_data (16).csv
Right,56,8,555,7,2025-05-21T10:17:47.635Z,full_game_data (16).csv
Up,76,16,3,8,2025-05-21T10:17:47.638Z,full_game_data (16).csv
Down,84,16,5,8,2025-05-21T10:17:47.643Z,full_game_data (16).csv
Up,84,16,300,7,2025-05-21T10:17:47.943Z,full_game_data (16).csv
Right,88,16,145,7,2025-05-21T10:17:48.088Z,full_game_data (16).csv
Down,108,16,88,8,2025-05-21T10:17:48.176Z,full_game_data (16).csv
Left,108,16,136,7,2025-05-21T10:17:48.312Z,full_game_data (16).csv
Up,116,16,213,7,2025-05-21T10:17:48.525Z,full_game_data (16).csv
Right,120,16,120,7,2025-05-21T10:17:48.645Z,full_game_data (16).csv
Down,124,16,74,7,2025-05-21T10:17:48.720Z,full_game_data (16).csv
Left,164,32,139,8,2025-05-21T10:17:48.858Z,full_game_data (16).csv
Right,168,32,164,8,2025-05-21T10:17:49.022Z,full_game_data (16).csv
Down,172,32,34,8,2025-05-21T10:17:49.056Z,full_game_data (16).csv
Left,188,32,117,8,2025-05-21T10:17:49.173Z,full_game_data (16).csv
Up,196,32,128,8,2025-05-21T10:17:49.301Z,full_game_data (16).csv
Right,196,32,110,7,2025-05-21T10:17:49.411Z,full_game_data (16).csv
Down,196,32,9,6,2025-05-21T10:17:49.420Z,full_game_data (16).csv
Left,200,32,212,6,2025-05-21T10:17:49.632Z,full_game_data (16).csv
Up,204,32,82,6,2025-05-21T10:17:49.714Z,full_game_data (16).csv
Right,204,32,71,5,2025-05-21T10:17:49.785Z,full_game_data (16).csv
Down,208,32,5,5,2025-05-21T10:17:49.790Z,full_game_data (16).csv
Left,216,32,165,5,2025-05-21T10:17:49.955Z,full_game_data (16).csv
Down,220,32,226,5,2025-05-21T10:17:50.181Z,full_game_data (16).csv
Left,220,32,110,4,2025-05-21T10:17:50.291Z,full_game_data (16).csv
Up,220,32,274,3,2025-05-21T10:17:50.565Z,full_game_data (16).csv
Right,228,32,412,4,2025-05-21T10:17:50.977Z,full_game_data (16).csv
Down,236,32,30,4,2025-05-21T10:17:51.007Z,full_game_data (16).csv
Left,260,32,14,5,2025-05-21T10:17:51.021Z,full_game_data (16).csv
Up,260,32,5,4,2025-05-21T10:17:51.026Z,full_game_data (16).csv
Right,300,32,5,6,2025-05-21T10:17:51.031Z,full_game_data (16).csv
Left,308,32,179,6,2025-05-21T10:17:51.211Z,full_game_data (16).csv
Up,328,32,90,7,2025-05-21T10:17:51.300Z,full_game_data (16).csv
Right,328,32,27,6,2025-05-21T10:17:51.327Z,full_game_data (16).csv
Down,332,32,44,6,2025-05-21T10:17:51.371Z,full_game_data (16).csv
Left,408,64,326,8,2025-05-21T10:17:51.697Z,full_game_data (16).csv
Right,408,64,229,7,2025-05-21T10:17:51.926Z,full_game_data (16).csv
Down,412,64,15,7,2025-05-21T10:17:51.941Z,full_game_data (16).csv
Left,424,64,148,8,2025-05-21T10:17:52.089Z,full_game_data (16).csv
Up,440,64,110,8,2025-05-21T10:17:52.199Z,full_game_data (16).csv
Down,448,64,171,8,2025-05-21T10:17:52.370Z,full_game_data (16).csv
Down,448,64,254,7,2025-05-21T10:17:52.624Z,full_game_data (16).csv
Left,448,64,193,6,2025-05-21T10:17:52.817Z,full_game_data (16).csv
Up,464,64,161,6,2025-05-21T10:17:52.978Z,full_game_data (16).csv
Right,504,64,25,8,2025-05-21T10:17:53.003Z,full_game_data (16).csv
Down,504,64,464,7,2025-05-21T10:17:53.467Z,full_game_data (16).csv
Left,504,64,35,6,2025-05-21T10:17:53.502Z,full_game_data (16).csv
Up,504,64,230,5,2025-05-21T10:17:53.732Z,full_game_data (16).csv
Right,508,64,156,5,2025-05-21T10:17:53.888Z,full_game_data (16).csv
Down,520,64,39,6,2025-05-21T10:17:53.927Z,full_game_data (16).csv
Left,524,64,138,6,2025-05-21T10:17:54.065Z,full_game_data (16).csv
Up,524,64,155,5,2025-05-21T10:17:54.220Z,full_game_data (16).csv
Down,524,64,160,4,2025-05-21T10:17:54.380Z,full_game_data (16).csv
Left,524,64,216,3,2025-05-21T10:17:54.596Z,full_game_data (16).csv
Up,528,64,3,3,2025-05-21T10:17:54.599Z,full_game_data (16).csv
Down,528,64,148,2,2025-05-21T10:17:54.747Z,full_game_data (16).csv
Left,528,64,162,1,2025-05-21T10:17:54.909Z,full_game_data (16).csv
Up,544,64,287,3,2025-05-21T10:17:55.196Z,full_game_data (16).csv
Left,568,64,157,4,2025-05-21T10:17:55.353Z,full_game_data (16).csv
Right,572,64,402,4,2025-05-21T10:17:55.755Z,full_game_data (16).csv
Left,576,64,203,4,2025-05-21T10:17:55.958Z,full_game_data (16).csv
Up,576,64,259,3,2025-05-21T10:17:56.217Z,full_game_data (16).csv
Right,588,64,10,4,2025-05-21T10:17:56.227Z,full_game_data (16).csv
Down,588,64,2,3,2025-05-21T10:17:56.229Z,full_game_data (16).csv
Left,588,64,3,2,2025-05-21T10:17:56.232Z,full_game_data (16).csv
Up,592,64,72,2,2025-05-21T10:17:56.304Z,full_game_data (16).csv
Down,592,64,319,1,2025-05-21T10:17:56.623Z,full_game_data (16).csv
Left,0,2,1296,14,2025-05-21T10:17:03.024Z,full_game_data (15).csv
Up,0,2,151,13,2025-05-21T10:17:03.175Z,full_game_data (15).csv
Left,4,4,92,13,2025-05-21T10:17:03.267Z,full_game_data (15).csv
Up,4,4,11,12,2025-05-21T10:17:03.278Z,full_game_data (15).csv
Left,4,4,35,11,2025-05-21T10:17:03.313Z,full_game_data (15).csv
Up,8,4,9,11,2025-05-21T10:17:03.322Z,full_game_data (15).csv
Left,12,4,109,11,2025-05-21T10:17:03.431Z,full_game_data (15).csv
Up,20,8,21,11,2025-05-21T10:17:03.452Z,full_game_data (15).csv
Up,24,8,321,11,2025-05-21T10:17:03.773Z,full_game_data (15).csv
Up,24,8,8,10,2025-05-21T10:17:03.781Z,full_game_data (15).csv
Left,28,8,213,10,2025-05-21T10:17:03.994Z,full_game_data (15).csv
Up,28,8,5,9,2025-05-21T10:17:03.999Z,full_game_data (15).csv
Left,40,8,199,10,2025-05-21T10:17:04.198Z,full_game_data (15).csv
Up,48,8,2,10,2025-05-21T10:17:04.200Z,full_game_data (15).csv
Up,68,16,42,11,2025-05-21T10:17:04.242Z,full_game_data (15).csv
Left,68,16,177,10,2025-05-21T10:17:04.419Z,full_game_data (15).csv
Up,72,16,10,10,2025-05-21T10:17:04.429Z,full_game_data (15).csv
Up,72,16,289,9,2025-05-21T10:17:04.718Z,full_game_data (15).csv
Left,76,16,102,9,2025-05-21T10:17:04.820Z,full_game_data (15).csv
Up,76,16,17,8,2025-05-21T10:17:04.837Z,full_game_data (15).csv
Left,76,16,164,7,2025-05-21T10:17:05.001Z,full_game_data (15).csv
Up,80,16,27,7,2025-05-21T10:17:05.028Z,full_game_data (15).csv
Left,92,16,78,8,2025-05-21T10:17:05.106Z,full_game_data (15).csv
Up,100,16,9,8,2025-05-21T10:17:05.115Z,full_game_data (15).csv
Up,104,16,181,8,2025-05-21T10:17:05.296Z,full_game_data (15).csv
Left,104,16,21,7,2025-05-21T10:17:05.317Z,full_game_data (15).csv
Up,132,16,151,9,2025-05-21T10:17:05.468Z,full_game_data (15).csv
Left,132,16,5,8,2025-05-21T10:17:05.473Z,full_game_data (15).csv
Up,184,32,159,10,2025-05-21T10:17:05.632Z,full_game_data (15).csv
Left,184,32,14,9,2025-05-21T10:17:05.646Z,full_game_data (15).csv
Left,184,32,171,8,2025-05-21T10:17:05.817Z,full_game_data (15).csv
Up,188,32,18,8,2025-05-21T10:17:05.835Z,full_game_data (15).csv
Left,188,32,189,7,2025-05-21T10:17:06.024Z,full_game_data (15).csv
Up,200,32,4,8,2025-05-21T10:17:06.028Z,full_game_data (15).csv
Left,204,32,256,8,2025-05-21T10:17:06.284Z,full_game_data (15).csv
Up,212,32,2,8,2025-05-21T10:17:06.286Z,full_game_data (15).csv
Left,216,32,88,8,2025-05-21T10:17:06.374Z,full_game_data (15).csv
Up,216,32,20,7,2025-05-21T10:17:06.394Z,full_game_data (15).csv
Up,216,32,132,6,2025-05-21T10:17:06.526Z,full_game_data (15).csv
Up,216,32,201,5,2025-05-21T10:17:06.727Z,full_game_data (15).csv
Left,220,32,8,5,2025-05-21T10:17:06.735Z,full_game_data (15).csv
Left,232,32,178,6,2025-05-21T10:17:06.913Z,full_game_data (15).csv
Up,260,32,5,8,2025-05-21T10:17:06.918Z,full_game_data (15).csv
Left,260,32,187,7,2025-05-21T10:17:07.105Z,full_game_data (15).csv
Up,264,32,20,7,2025-05-21T10:17:07.125Z,full_game_data (15).csv
Left,264,32,113,6,2025-05-21T10:17:07.239Z,full_game_data (15).csv
Up,268,32,8,6,2025-05-21T10:17:07.246Z,full_game_data (15).csv
Left,268,32,171,5,2025-05-21T10:17:07.417Z,full_game_data (15).csv
Up,272,32,3,5,2025-05-21T10:17:07.420Z,full_game_data (15).csv
Up,280,32,160,5,2025-05-21T10:17:07.580Z,full_game_data (15).csv
Left,300,32,13,6,2025-05-21T10:17:07.593Z,full_game_data (15).csv
Left,332,32,510,6,2025-05-21T10:17:08.103Z,full_game_data (15).csv
Up,336,32,5,6,2025-05-21T10:17:08.108Z,full_game_data (15).csv
Left,408,64,15,7,2025-05-21T10:17:08.124Z,full_game_data (15).csv
Up,424,64,24,7,2025-05-21T10:17:08.147Z,full_game_data (15).csv
Left,424,64,69,6,2025-05-21T10:17:08.216Z,full_game_data (15).csv
Up,428,64,18,6,2025-05-21T10:17:08.234Z,full_game_data (15).csv
Up,432,64,825,6,2025-05-21T10:17:09.059Z,full_game_data (15).csv
Left,440,64,134,6,2025-05-21T10:17:09.193Z,full_game_data (15).csv
Up,444,64,616,6,2025-05-21T10:17:09.809Z,full_game_data (15).csv
Left,456,64,27,7,2025-05-21T10:17:09.836Z,full_game_data (15).csv
Up,456,64,803,6,2025-05-21T10:17:10.639Z,full_game_data (15).csv
Left,460,64,51,6,2025-05-21T10:17:10.690Z,full_game_data (15).csv
Up,460,64,550,5,2025-05-21T10:17:11.240Z,full_game_data (15).csv
Up,472,64,969,6,2025-05-21T10:17:12.209Z,full_game_data (15).csv
Left,472,64,7,5,2025-05-21T10:17:12.216Z,full_game_data (15).csv
Left,476,64,20,5,2025-05-21T10:17:12.236Z,full_game_data (15).csv
Up,476,64,850,4,2025-05-21T10:17:13.086Z,full_game_data (15).csv
Left,476,64,4,3,2025-05-21T10:17:13.090Z,full_game_data (15).csv
Up,480,64,469,3,2025-05-21T10:17:13.559Z,full_game_data (15).csv
Left,484,64,8,3,2025-05-21T10:17:13.567Z,full_game_data (15).csv
Up,492,64,1368,3,2025-05-21T10:17:14.935Z,full_game_data (15).csv
Left,508,64,24,3,2025-05-21T10:17:14.959Z,full_game_data (15).csv
Up,548,64,1772,5,2025-05-21T10:17:16.731Z,full_game_data (15).csv
Left,564,64,47,6,2025-05-21T10:17:16.778Z,full_game_data (15).csv
Up,580,64,1846,6,2025-05-21T10:17:18.624Z,full_game_data (15).csv
Left,612,64,1301,6,2025-05-21T10:17:19.925Z,full_game_data (15).csv
Up,612,64,1232,5,2025-05-21T10:17:21.157Z,full_game_data (15).csv
Left,616,64,39,5,2025-05-21T10:17:21.196Z,full_game_data (15).csv
Up,620,64,950,5,2025-05-21T10:17:22.147Z,full_game_data (15).csv
Left,620,64,800,4,2025-05-21T10:17:22.946Z,full_game_data (15).csv
Up,628,64,784,5,2025-05-21T10:17:23.730Z,full_game_data (15).csv
Up,636,64,835,5,2025-05-21T10:17:24.565Z,full_game_data (15).csv
Left,636,64,31,4,2025-05-21T10:17:24.596Z,full_game_data (15).csv
Up,640,64,867,4,2025-05-21T10:17:25.463Z,full_game_data (15).csv
Up,640,64,875,3,2025-05-21T10:17:26.338Z,full_game_data (15).csv
Left,640,64,274,2,2025-05-21T10:17:26.612Z,full_game_data (15).csv
Down,644,64,1313,2,2025-05-21T10:17:27.925Z,full_game_data (15).csv
Right,656,64,933,3,2025-05-21T10:17:28.858Z,full_game_data (15).csv
Down,664,64,1142,3,2025-05-21T10:17:30.000Z,full_game_data (15).csv
Up,680,64,1717,3,2025-05-21T10:17:31.718Z,full_game_data (15).csv
Left,684,64,328,3,2025-05-21T10:17:32.045Z,full_game_data (15).csv
Down,704,64,1370,4,2025-05-21T10:17:33.415Z,full_game_data (15).csv
Right,704,64,683,3,2025-05-21T10:17:34.098Z,full_game_data (15).csv
